Geneid	SRR1552454	SRR1552452	SRR1552450	SRR1552448	SRR1552446	SRR1552444
232449	0	0	0	0	1	1
232491	0	0	0	1	0	2
232493	0	0	0	0	0	0
232533	1	0	0	1	0	3
232536	0	0	0	0	2	1
232539	0	0	1	0	0	0
232560	3	4	2	0	0	1
232566	0	0	1	0	0	0
232585	0	0	0	0	0	0
232599	0	1	0	0	0	0
232664	3	2	3	0	0	0
232670	0	0	0	0	0	0
232679	0	0	1	0	0	2
232680	0	0	0	0	0	0
232714	0	0	0	0	0	0
232717	0	0	0	0	0	0
232748	6	4	3	2	11	4
232784	0	0	1	1	1	2
232785	0	0	0	0	0	0
232790	0	0	0	0	0	0
232791	2	3	2	1	2	1
232798	3	7	5	7	5	3
232801	0	0	0	0	0	0
232807	10	4	2	2	10	8
232811	0	2	2	1	0	4
232813	0	0	0	0	0	0
232816	0	0	1	1	2	0
232821	1	0	0	0	0	0
232827	0	0	0	0	0	0
232836	0	0	0	0	0	0
232853	1	0	0	0	0	1
232854	0	0	0	0	0	0
232855	0	2	0	0	1	0
232875	0	1	0	1	1	0
232878	0	0	0	0	0	1
232879	0	0	1	0	0	0
232889	1	0	0	0	0	0
232906	6	4	4	1	2	6
232910	1	0	1	1	1	4
232919	0	0	0	0	0	0
232925	0	0	0	0	0	0
232933	0	1	0	1	0	0
232934	0	0	0	0	0	0
232941	0	0	0	0	0	0
232943	2	1	1	0	2	2
232944	0	4	3	2	1	1
232946	0	0	0	0	0	0
232947	5	2	4	3	2	6
232959	0	0	0	0	0	0
232962	0	0	0	0	0	0
232966	0	0	0	0	0	0
232969	0	0	1	0	0	0
232970	0	0	0	0	0	4
232972	0	0	0	0	0	0
232973	0	0	0	0	0	0
232974	0	0	0	0	0	0
232975	0	0	0	0	0	0
232976	0	1	3	0	0	1
232983	0	0	0	0	0	0
232984	0	0	0	0	0	0
232987	0	0	0	0	0	0
232989	3	8	4	2	2	4
233001	0	0	0	0	0	0
233005	0	0	0	0	0	0
233011	8	10	4	1	10	22
233016	0	0	2	0	0	0
233020	0	0	0	0	0	0
233033	4	7	8	3	8	8
233038	0	0	0	0	0	0
233040	0	1	0	0	1	0
233046	0	0	0	1	0	0
233056	0	0	0	0	0	0
233057	0	0	0	0	0	0
233058	1	0	0	0	0	0
233060	0	0	0	0	0	0
233064	0	0	0	3	0	0
233065	0	0	1	0	0	0
233066	0	1	0	0	0	3
233067	0	0	1	0	0	0
233071	0	1	0	0	1	0
233073	0	0	0	0	2	0
233075	0	0	0	0	0	0
233079	0	0	0	0	0	0
233080	0	0	0	0	0	0
233081	0	0	0	0	0	0
233090	0	0	0	0	0	0
233099	0	0	0	0	0	0
233103	0	0	1	0	0	2
233107	1	4	0	0	1	2
233115	1	1	2	1	1	0
233147	0	0	0	0	0	0
233164	0	0	0	0	0	0
233168	1	0	0	0	0	0
233186	0	0	0	0	0	0
233187	0	0	0	0	0	0
233189	0	0	1	0	0	0
233199	0	0	1	0	0	1
233204	0	1	0	0	2	1
233208	4	3	4	1	3	4
233210	1	1	3	0	1	1
233221	0	0	0	0	0	0
233222	0	0	0	0	0	0
233230	0	0	0	0	0	0
233231	0	0	0	0	0	0
233246	0	0	0	0	0	0
233271	3	2	1	0	0	0
233274	0	0	0	0	0	0
233276	1	0	0	0	0	1
233280	1	1	0	0	0	0
233315	0	3	1	0	0	1
233328	0	0	2	0	0	1
233332	0	4	1	1	0	0
233335	42	21	5	0	0	1
233405	1	1	0	0	2	0
233406	2	1	1	2	2	3
233410	1	5	4	0	2	1
233424	0	0	0	0	0	0
233437	0	0	0	0	0	0
233445	0	0	0	0	0	0
233489	7	6	6	0	1	5
233490	3	3	4	1	0	2
233529	0	0	0	0	1	0
233532	1	2	2	3	5	2
233537	0	0	0	0	0	0
233544	0	0	0	0	0	0
233545	1	2	1	0	0	0
233549	0	0	0	0	0	0
233552	1	1	0	0	0	0
233571	0	0	0	0	0	0
233575	0	1	0	4	2	1
233578	0	0	0	0	0	0
233637	0	0	0	0	0	0
233649	0	0	0	0	0	0
233651	0	1	4	0	0	0
233670	0	0	0	0	0	0
233724	3	1	1	1	2	1
233726	9	17	12	2	15	11
233733	9	18	10	0	1	12
233744	0	1	0	0	0	1
233752	0	0	0	0	0	0
233765	1	0	3	0	0	2
233781	0	1	0	0	0	0
233789	13	14	10	6	7	7
233799	0	0	0	0	0	0
233801	0	0	0	0	0	0
233802	2	2	2	1	1	2
233805	4	2	2	1	1	0
233806	1	1	0	0	0	1
233810	0	0	0	0	0	0
233812	1	0	2	0	0	0
233813	0	0	0	0	0	0
233824	0	1	0	1	1	0
233826	0	0	0	0	0	1
233833	3	3	2	2	0	2
233836	0	0	0	0	0	0
233863	1	3	3	2	2	1
233865	2	0	3	0	2	4
233870	0	2	0	0	2	4
233871	8	5	11	2	7	11
233875	0	1	0	0	0	1
233876	0	0	0	0	1	1
233877	0	2	0	0	0	1
233878	0	0	0	0	0	0
233879	0	0	0	0	0	0
233887	0	1	0	0	0	0
233890	0	2	1	0	0	0
233893	0	0	0	0	0	0
233895	2	4	4	0	2	0
233899	0	1	0	0	0	1
233900	3	6	4	2	2	3
233902	1	1	3	2	4	1
233904	0	4	6	0	3	4
233905	1	1	4	0	2	1
233908	11	9	13	2	10	11
233912	0	0	4	0	1	2
233913	4	1	0	0	0	0
233918	0	0	0	0	0	0
233919	0	0	0	0	0	0
233977	1	3	3	4	12	5
233979	0	2	0	0	0	1
233987	0	0	0	0	0	0
234023	0	4	4	2	4	2
234069	0	1	3	2	0	1
234072	0	0	0	0	0	0
234076	2	0	0	0	1	1
234086	0	0	0	0	0	0
234094	8	5	1	0	1	0
234129	0	0	0	0	0	0
234130	0	0	0	0	0	0
234135	3	9	4	4	0	6
234138	0	0	0	1	0	1
234155	0	0	0	0	0	0
234159	0	0	0	0	0	0
234199	0	0	0	0	0	0
234214	2	0	1	1	1	3
234219	0	0	0	0	0	0
234258	0	0	1	0	0	0
234267	0	0	0	0	0	0
234290	0	0	0	0	0	0
234309	0	0	0	0	0	0
234311	0	0	0	0	0	0
234329	0	0	0	0	0	0
234344	1	1	1	0	1	3
234353	1	2	0	2	4	1
234356	0	0	0	0	0	0
234358	0	0	0	1	0	0
234362	1	1	2	1	0	0
234365	0	0	0	0	0	0
234366	1	4	8	0	4	9
234371	2	2	1	0	0	1
234373	2	1	1	3	1	0
234374	0	0	2	0	0	0
234378	1	1	1	0	0	0
234384	0	0	1	2	2	2
234388	1	1	1	0	1	0
234395	0	0	1	0	0	1
234396	0	1	0	0	0	0
234404	0	0	0	0	0	0
234407	6	5	2	4	9	1
234413	0	0	0	0	0	0
234421	0	0	0	0	0	0
234463	1	0	1	1	2	3
234479	0	0	0	0	0	0
234515	0	0	1	0	0	0
234542	0	0	0	0	0	0
234549	2	5	4	0	1	0
234564	0	0	0	0	0	0
234577	2	2	1	0	0	0
234582	1	0	0	0	0	0
234593	2	1	1	0	0	0
234594	1	7	3	3	9	7
234595	1	0	0	1	1	2
234624	0	0	0	0	0	0
234663	3	4	3	1	0	3
234664	3	0	1	0	0	3
234669	0	0	0	0	0	0
234671	0	0	0	0	0	0
234673	0	0	0	0	0	0
234677	0	0	0	0	0	0
234678	0	5	1	0	0	2
234683	2	0	0	1	0	3
234684	0	0	0	0	0	0
234686	0	0	1	1	3	1
234695	0	0	0	0	1	0
234699	1	3	3	1	1	2
234700	0	0	0	0	0	0
234723	0	0	0	0	0	1
234724	0	0	0	0	0	0
234725	0	0	0	0	2	0
234728	0	0	0	1	0	0
234729	1	0	2	2	2	3
234730	1	0	1	0	0	0
234733	1	0	1	0	0	1
234734	5	0	6	2	8	5
234736	1	0	1	0	0	2
234740	2	0	0	0	0	0
234776	0	0	0	3	5	2
234779	0	0	0	2	0	1
234788	0	0	0	0	0	0
234796	2	0	0	0	0	0
234797	0	0	0	1	2	1
234814	0	0	0	0	1	1
234825	0	0	1	0	0	1
234836	0	0	0	0	1	0
234839	3	2	5	3	6	5
234847	3	0	5	3	1	4
234852	3	1	2	2	1	7
234854	0	2	0	0	2	3
234857	0	0	0	0	0	0
234863	0	0	0	0	0	0
234865	2	1	0	0	0	2
234875	2	1	1	2	2	1
234878	1	0	2	0	0	0
234889	0	0	0	0	0	1
234911	0	0	0	0	0	0
234912	1	0	0	1	0	0
234915	0	0	0	0	0	1
234959	0	1	0	1	1	2
234964	0	0	0	0	0	0
234967	0	1	0	0	0	1
234988	0	0	0	0	0	0
235028	0	0	0	0	0	1
235033	0	0	0	0	0	0
235036	0	0	1	0	1	0
235040	0	0	1	0	0	1
235041	6	2	0	0	1	0
235043	0	0	0	0	2	1
235044	0	0	0	1	1	0
235047	2	0	0	0	0	0
235048	0	0	0	0	0	0
235050	0	0	0	0	0	0
235067	0	0	0	0	0	0
235072	3	5	4	1	2	5
235086	1	0	0	0	0	0
235106	0	0	0	0	0	0
235130	0	0	0	0	0	1
235132	1	2	6	1	1	3
235134	0	2	1	0	1	2
235135	0	0	0	0	0	0
235169	2	2	1	1	1	1
235180	0	0	0	0	0	0
235184	1	0	1	0	1	0
235248	0	0	0	0	0	0
235256	0	0	0	0	0	0
235281	0	0	0	0	0	0
235283	0	0	0	0	1	0
235293	2	2	0	0	2	0
235300	0	0	0	0	0	0
235302	0	0	0	0	0	0
235312	0	0	0	0	0	0
235315	1	4	1	1	0	2
235320	1	1	0	0	1	3
235323	0	0	0	0	0	1
235327	0	0	0	0	0	0
235330	1	0	0	0	0	0
235339	0	0	0	10	7	6
235344	0	1	0	0	1	0
235345	0	0	0	0	0	0
235379	0	0	0	0	0	0
235380	0	0	2	1	1	0
235386	0	0	0	0	0	0
235402	0	0	0	0	0	0
235406	0	1	1	0	0	2
235415	0	0	0	0	0	0
235416	0	0	0	0	0	0
235431	0	0	0	0	0	0
235435	0	0	0	0	0	0
235439	3	2	2	1	1	3
235441	2	1	2	0	2	1
235442	2	5	4	0	1	0
235459	0	1	2	1	1	1
235461	0	1	0	4	2	2
235469	2	1	3	1	2	1
235472	0	0	0	0	0	0
235493	1	0	0	3	2	3
235497	1	1	0	1	3	1
235504	0	0	0	0	1	0
235505	2	0	1	0	0	0
235527	0	0	0	0	0	0
235533	1	0	2	1	0	1
235534	1	1	3	0	1	2
235542	3	2	5	1	6	3
235559	0	0	4	1	3	0
235567	3	3	5	1	0	1
235574	3	3	4	6	4	2
235582	0	0	0	0	0	0
235584	12	10	15	1	7	7
235587	1	1	1	1	0	2
235599	0	0	0	0	0	0
235604	0	1	0	0	0	0
235606	1	1	3	0	1	2
235610	1	1	3	0	0	0
235611	6	4	5	0	1	12
235612	0	0	0	0	0	0
235623	1	2	1	4	3	2
235626	4	5	11	4	4	13
235627	1	0	0	0	0	3
235628	0	0	0	0	0	0
235631	0	0	0	0	0	0
235633	0	1	1	1	0	4
235634	0	0	0	0	0	0
235636	0	0	0	0	0	0
235661	0	0	6	2	2	0
235674	0	0	0	0	0	0
235682	4	1	1	1	2	2
235712	0	0	0	0	0	0
235779	0	0	0	0	0	0
235854	0	0	0	0	0	0
235907	1	0	0	0	1	1
235952	0	0	0	0	0	0
235956	0	0	0	0	0	0
235973	0	0	0	0	0	0
236047	0	0	0	0	0	0
236069	0	0	0	0	0	0
236082	0	0	0	0	0	0
236149	0	0	0	0	0	0
236193	0	0	0	0	0	0
236219	0	0	0	0	0	0
236266	0	2	1	0	0	1
236285	0	0	0	0	0	0
236293	0	0	0	0	0	0
236312	0	0	0	0	0	0
236366	0	0	0	0	0	0
236451	0	0	0	0	0	1
236509	0	0	0	0	0	0
236511	4	2	2	0	1	1
236537	0	0	0	0	0	0
236539	2	3	2	0	3	3
236546	0	0	0	0	0	0
236573	1	1	0	0	0	0
236574	0	0	0	0	0	0
236576	0	0	0	0	0	0
236604	0	0	0	0	0	0
236643	0	0	0	0	0	0
236663	0	0	0	0	0	0
236690	0	0	0	0	0	0
236727	0	0	0	0	0	0
236732	0	2	3	0	1	2
236733	0	0	1	0	0	0
236749	0	0	0	0	0	0
236774	0	0	0	0	0	0
236781	0	0	0	0	0	0
236784	0	0	0	0	0	0
236785	0	0	0	0	0	0
236790	4	1	4	0	0	2
236792	3	5	2	4	2	2
236794	1	0	2	0	1	0
236798	0	0	0	0	0	0
236844	0	0	0	0	0	0
236848	1	1	0	1	2	1
236852	0	0	0	0	0	0
236874	0	0	0	0	0	0
236891	0	0	0	0	0	0
236899	0	0	0	0	0	0
236900	0	1	3	0	0	2
236904	0	0	0	1	0	0
236915	1	1	0	0	0	0
236920	0	3	0	0	0	1
236930	0	1	0	0	1	0
237009	0	0	0	0	0	0
237010	0	0	1	0	0	0
237029	0	0	0	0	0	0
237030	0	0	0	0	0	0
237038	0	0	0	0	0	0
237052	0	1	0	0	0	2
237073	2	0	0	0	0	0
237082	4	3	1	0	0	0
237091	0	0	0	0	0	0
237107	0	3	0	1	3	1
237175	2	0	1	1	0	0
237178	0	0	0	0	0	0
237211	0	0	0	0	0	1
237213	0	0	0	0	0	0
237221	0	0	0	1	0	0
237222	0	0	0	0	0	0
237246	0	0	0	0	0	0
237253	0	1	0	0	0	0
237256	1	0	0	0	0	0
237300	0	0	0	0	0	0
237310	0	0	0	0	0	0
237313	0	0	0	0	0	0
237320	0	0	0	0	0	0
237336	1	0	1	0	1	2
237339	1	0	5	1	0	0
237353	0	1	0	0	0	0
237360	0	0	0	0	0	0
237362	0	0	0	0	0	0
237387	0	0	0	0	1	0
237397	0	0	0	0	0	0
237400	0	1	1	0	2	0
237403	0	0	0	0	0	0
237411	0	0	0	0	0	3
237412	0	1	0	0	1	0
237422	2	0	0	0	0	1
237433	0	0	0	1	0	0
237436	2	0	0	0	1	0
237459	1	1	3	0	0	2
237465	0	0	0	0	0	0
237500	5	4	4	2	2	2
237504	0	0	1	0	0	0
237523	0	0	0	0	0	0
237542	1	3	1	0	2	1
237553	0	0	0	0	0	0
237558	0	0	0	0	0	0
237560	0	0	0	0	0	0
237611	0	0	0	0	0	0
237615	3	7	2	0	3	3
237625	0	0	1	0	0	0
237636	0	0	0	0	0	0
237694	0	0	0	0	0	0
237711	0	0	2	0	0	0
237716	0	0	0	0	0	0
237730	0	0	0	0	0	0
237749	0	0	0	0	0	0
237754	0	0	0	0	0	0
237758	0	0	0	1	0	0
237759	1	3	0	0	0	0
237761	0	0	0	0	0	0
237769	0	0	0	0	0	0
237775	0	0	1	0	0	0
237781	0	0	0	0	0	0
237782	5	1	5	1	3	4
237806	0	0	0	0	0	0
237823	0	0	0	0	2	1
237831	0	0	0	0	0	0
237847	0	0	0	0	0	0
237858	0	0	0	0	0	0
237859	0	0	1	1	0	1
237860	0	0	0	1	0	1
237868	0	0	0	0	0	0
237877	0	0	0	1	0	2
237880	0	0	0	0	0	0
237886	0	0	0	0	0	0
237887	0	0	0	0	0	0
23789	4	0	2	2	3	2
237890	0	0	0	0	0	0
237891	0	0	0	0	0	0
237898	1	3	1	0	2	2
23790	2	4	2	0	0	2
237911	0	0	0	0	0	1
23792	0	0	0	0	0	0
237926	1	0	0	0	1	0
237928	0	0	0	0	0	0
23793	0	0	0	0	0	0
237930	0	0	0	0	0	0
237934	0	0	0	0	0	0
23794	1	0	3	2	0	0
237940	1	0	0	0	0	1
237943	1	6	5	1	2	1
23795	0	0	0	0	0	0
237954	0	0	0	0	0	0
237958	0	0	0	0	0	0
23796	0	0	0	0	0	0
23797	0	1	2	0	0	2
237979	2	2	3	0	0	0
237987	0	0	0	0	0	0
237988	1	2	3	3	1	1
23801	0	2	0	0	0	0
238011	0	0	0	0	0	0
23802	7	4	5	0	5	4
238021	0	0	0	0	0	0
238023	0	0	1	0	0	0
238024	0	0	0	0	1	1
238037	0	1	0	0	0	0
23805	0	0	0	0	0	0
238055	0	0	0	0	0	0
238057	0	0	0	0	0	0
23806	12	14	21	3	8	14
23807	1	3	1	2	1	7
238074	0	0	0	0	0	0
238076	0	0	0	0	0	0
23808	2	5	2	0	3	3
238123	0	1	0	1	0	3
238130	0	0	0	1	1	1
238161	0	0	0	0	0	0
238205	0	0	1	0	0	0
23821	2	4	1	1	1	2
238217	0	0	0	0	0	0
238247	3	3	0	1	4	2
23825	3	3	1	0	2	3
238252	0	0	0	0	0	0
238257	0	0	1	2	0	5
238266	0	0	0	0	0	0
23827	0	2	0	0	0	1
238271	0	0	0	0	0	0
238276	0	0	0	0	0	0
23828	0	1	1	0	0	0
23829	0	0	0	0	0	0
23830	1	0	0	0	0	0
23831	0	0	0	0	0	0
238317	2	3	12	7	4	1
23832	0	0	0	0	0	0
238323	0	0	1	0	0	0
238328	0	3	1	0	0	0
23833	0	0	0	0	0	0
238330	2	12	5	1	7	6
238331	0	0	0	0	0	0
238333	0	0	0	0	0	0
23834	0	0	0	0	0	0
23836	0	0	0	0	0	0
23837	1	1	1	2	0	3
238377	0	0	0	0	0	0
238384	0	0	0	0	0	0
238386	4	4	2	0	2	2
238393	0	1	2	0	0	0
238395	0	0	0	0	0	0
238405	0	0	0	0	0	0
238406	0	0	0	0	0	0
238412	0	0	0	0	0	0
238418	0	0	0	0	0	0
238427	0	0	0	0	0	0
23844	0	0	0	0	0	0
238447	0	0	0	0	0	0
238448	0	0	0	0	0	0
23845	0	0	0	0	0	0
238455	1	0	1	0	0	4
238463	0	0	0	0	0	0
23849	62	38	38	55	73	73
23850	0	0	1	0	0	0
238505	0	1	2	0	0	1
23853	1	0	0	0	0	0
23854	1	1	2	0	1	1
23855	0	0	0	0	0	0
238555	0	1	0	0	0	0
23856	6	5	2	0	1	2
238564	1	0	0	0	0	0
238568	0	0	0	0	0	0
23857	2	1	2	0	3	1
23859	1	0	0	0	0	0
23863	0	0	0	0	0	0
238662	0	0	0	0	0	0
238663	0	0	0	0	0	0
238673	0	0	1	0	2	1
238680	0	0	0	0	0	0
238683	0	0	0	0	0	0
238690	0	0	0	0	0	0
238692	0	0	0	0	0	0
238693	0	0	0	0	0	0
23871	3	8	3	0	2	3
23872	16	38	24	8	42	61
238722	0	0	1	0	0	0
238725	0	0	0	0	0	0
238726	0	0	0	0	0	0
23873	0	0	0	0	0	0
23874	1	0	0	0	2	1
23876	0	0	0	1	0	0
23877	1	0	3	0	2	1
23879	4	4	2	1	2	2
238799	1	8	9	1	4	11
23880	0	0	0	0	0	0
238803	0	0	0	0	0	0
23881	5	0	9	2	4	7
23882	9	5	13	6	11	6
238829	0	0	0	0	0	0
238831	0	0	0	0	0	0
23885	3	0	1	1	0	1
23886	0	0	0	0	0	0
23887	0	0	0	0	0	2
238871	3	0	0	0	1	1
238875	0	0	0	0	0	0
23888	6	9	3	0	0	0
238880	0	0	0	0	0	0
238896	0	0	0	0	0	0
23890	0	0	0	0	0	0
23892	0	0	0	0	0	0
23893	0	0	0	0	0	0
238939	0	0	0	0	0	0
23894	0	0	0	1	0	1
23897	0	1	2	2	0	1
238988	0	0	0	0	0	0
23900	0	0	0	0	0	0
239017	0	0	0	0	0	0
239027	1	0	0	0	0	0
239029	0	0	0	0	0	0
239036	0	0	0	0	0	0
239037	0	0	0	0	0	0
239038	0	0	0	0	0	0
23908	0	3	0	1	1	3
239081	0	0	0	0	0	0
239083	0	0	0	0	0	0
239096	0	0	0	0	0	0
239099	0	0	0	0	0	0
239102	0	0	0	0	0	0
239114	0	0	0	0	0	0
23912	0	0	0	0	1	0
239122	1	0	2	0	0	1
239126	0	0	1	0	0	0
239133	0	0	0	0	0	0
239134	0	0	0	0	0	0
239157	0	0	0	0	0	0
239167	0	0	0	0	0	0
23917	1	5	4	1	4	2
239170	1	1	1	0	0	1
23918	2	3	7	0	2	4
239188	0	0	0	0	0	0
23919	0	0	0	0	0	0
23920	0	0	0	0	0	0
23921	0	1	1	0	0	0
239217	3	2	5	1	1	0
23922	2	0	1	1	3	1
23923	0	0	0	0	0	0
23924	1	2	5	1	2	2
23925	0	0	0	0	0	0
239250	0	0	0	0	0	0
23927	0	0	0	0	0	0
239273	0	0	0	0	0	0
23928	0	0	0	0	0	0
239283	0	0	0	0	0	0
239318	0	0	0	0	0	0
239319	0	0	0	3	0	0
239336	0	0	0	0	0	0
239337	2	0	0	0	0	0
23934	0	1	0	0	0	0
23936	2	1	1	0	0	0
239364	1	0	0	0	0	0
239368	0	0	0	0	0	0
23937	0	0	0	0	0	0
23938	1	2	1	0	0	1
23939	2	0	1	0	1	3
239393	0	0	2	0	0	2
239405	0	0	0	0	0	0
239408	0	0	0	0	0	0
239410	0	0	0	0	0	0
23942	4	7	7	1	3	11
239420	0	0	0	0	0	0
23943	6	8	13	0	3	4
239435	0	0	0	0	0	0
239436	0	0	0	0	0	0
239447	0	0	0	0	0	0
23945	6	6	2	0	1	1
239463	0	0	0	0	0	3
23947	4	3	0	0	7	4
23948	0	1	0	0	0	0
23950	2	2	3	1	1	0
239510	3	2	3	1	2	0
239528	1	7	3	0	3	2
239530	0	0	0	0	0	0
23954	0	0	0	1	0	0
239546	0	0	0	0	0	0
23955	0	0	2	0	1	0
239552	0	0	0	0	0	0
239554	1	0	0	0	0	0
239555	0	0	1	1	1	0
239556	0	0	0	0	0	0
239559	0	0	0	0	0	0
23956	0	0	0	0	0	0
23957	0	0	0	0	0	0
239570	1	0	0	0	1	0
23958	0	0	0	0	0	0
23959	8	4	4	0	0	0
239591	0	0	0	0	0	0
23960	0	0	0	0	0	0
239606	0	0	2	0	0	0
23961	2	1	0	0	0	0
239611	0	0	0	0	0	0
239618	0	0	0	0	0	0
23962	1	0	0	0	0	0
23963	0	0	0	0	0	0
23964	0	4	8	0	0	0
239647	0	0	0	0	0	0
23965	0	0	1	0	0	0
239650	0	0	0	0	0	0
239652	0	0	0	0	0	0
239659	0	0	0	0	0	0
23966	0	0	0	1	2	1
239667	2	1	3	1	1	2
23967	1	1	0	0	0	0
239673	1	0	0	0	0	0
23968	0	0	0	0	0	0
23969	0	0	0	0	0	0
239691	0	0	0	0	0	0
23970	4	3	2	3	4	3
239706	0	0	0	0	0	0
23971	9	5	4	1	6	3
239719	3	1	2	0	0	4
23972	0	0	1	0	1	0
239731	0	0	0	0	0	0
239739	0	0	0	0	0	0
239743	0	0	0	0	0	0
239759	0	0	0	0	0	2
239760	0	0	0	0	0	0
239766	0	0	0	0	0	0
239789	0	0	0	0	0	0
239790	0	0	0	0	0	0
239796	0	1	1	2	1	0
23980	4	2	3	1	5	9
239827	0	0	0	0	0	0
23983	5	5	6	5	10	12
239833	0	0	0	0	0	0
239839	0	1	0	0	0	0
23984	0	0	0	0	0	0
239845	0	0	0	0	0	0
239849	0	0	0	0	0	0
23985	0	0	0	0	0	0
239852	0	0	0	0	0	0
239853	0	0	0	0	0	0
239857	0	0	0	0	0	0
23986	5	3	2	0	2	1
23988	2	0	1	0	0	2
23989	1	2	3	0	2	9
23991	2	1	0	4	4	6
23992	0	1	0	0	0	2
23993	0	0	0	1	0	0
239931	0	0	0	0	0	0
239932	0	0	0	0	0	0
239933	0	0	0	0	0	0
23994	4	5	7	2	9	8
23996	1	4	1	1	1	2
23997	2	1	1	4	6	4
239985	6	1	3	1	2	5
23999	0	0	0	0	1	1
24000	3	1	1	0	3	1
24001	2	1	6	0	2	1
240023	0	0	0	0	0	0
240025	0	1	0	0	2	1
240028	3	4	1	1	2	2
240034	0	0	0	0	0	0
240038	0	0	0	0	0	0
24004	1	1	4	0	0	0
240041	1	2	1	0	0	0
240047	0	0	0	0	0	0
240054	0	0	0	0	0	1
240055	0	0	0	0	0	0
240057	1	0	1	0	0	1
240058	0	0	0	0	0	0
240063	0	0	0	0	0	0
240064	0	0	0	0	0	0
240066	0	0	0	0	0	0
240067	0	0	0	0	0	0
240068	0	0	0	0	0	0
240069	0	0	0	0	0	0
240084	1	1	3	1	0	2
240087	3	6	5	0	3	3
240095	0	0	0	0	0	0
24010	4	0	1	0	4	7
240110	0	0	0	0	0	0
240119	0	0	0	0	0	0
24012	0	0	0	0	0	0
240120	0	0	0	0	0	0
240121	0	0	0	0	0	0
24013	0	0	0	0	0	0
240131	0	0	0	0	0	0
24014	0	1	0	0	5	0
24015	5	7	4	3	2	5
240156	0	0	0	0	0	0
240168	0	2	0	0	0	0
24017	3	3	4	3	1	4
240174	1	1	4	1	0	3
24018	1	1	0	0	0	2
240185	0	0	4	0	0	5
240186	1	0	0	0	0	0
240215	0	0	0	0	0	0
240216	0	0	0	0	0	0
240239	0	0	0	0	0	0
240255	0	1	0	0	1	0
240261	0	0	1	0	0	0
240263	4	4	2	0	2	2
240283	1	0	5	4	1	2
24030	1	0	0	2	1	2
240322	0	0	0	0	0	0
240327	0	0	0	1	0	1
240328	0	0	0	0	0	0
240332	0	0	0	0	0	0
240334	0	0	0	0	0	0
240354	0	1	3	0	2	0
240396	6	8	10	0	8	3
240411	0	0	0	0	0	0
240427	3	1	0	1	0	2
24044	0	1	0	0	3	2
240442	0	0	0	0	0	0
240444	0	0	0	0	0	0
24045	1	1	2	3	1	1
24046	0	0	0	0	0	0
24047	0	0	0	0	0	0
240476	0	1	1	1	1	1
240479	0	0	0	0	0	0
24050	1	4	0	0	0	0
240505	10	5	8	5	2	4
24051	3	0	1	0	0	0
240514	4	5	3	0	2	1
240518	1	0	0	0	0	0
24052	0	0	0	0	0	0
24053	0	0	0	0	0	0
240549	0	0	0	0	0	0
24055	1	2	4	1	2	8
24056	10	9	7	3	6	0
24057	0	0	0	0	1	2
24058	0	0	0	1	1	2
24059	13	18	20	2	0	4
240590	0	0	0	0	0	0
240595	0	0	0	0	0	0
24060	1	2	1	1	2	2
24061	11	21	14	2	4	7
240613	4	1	2	0	2	1
240614	0	0	0	0	1	2
24063	1	2	4	0	0	0
240633	1	0	0	0	0	0
240638	0	0	0	2	3	0
24064	5	9	1	0	3	5
240641	0	0	0	0	1	0
24066	1	1	5	0	1	0
240660	3	2	0	0	0	0
240665	0	0	1	0	1	1
240667	1	0	0	0	0	0
24067	0	0	0	0	0	0
240672	3	9	6	5	9	7
240675	0	0	2	0	0	0
24068	2	0	1	2	4	2
24069	0	1	0	1	0	0
240690	0	0	0	0	0	0
240697	0	0	0	0	0	0
24070	2	1	1	2	0	4
24071	1	1	5	3	2	2
240725	1	0	0	0	0	0
240726	0	0	0	0	0	0
24074	4	0	0	1	1	0
24075	0	1	0	2	3	4
240752	0	0	0	1	2	3
240753	0	1	0	1	3	6
240754	0	0	0	0	0	0
240755	0	0	0	0	0	0
240756	1	1	1	1	0	2
240776	0	0	0	0	0	0
240816	0	0	0	0	0	0
240817	0	0	0	0	0	0
240819	0	0	0	0	0	0
24082	2	0	1	0	0	0
24083	0	1	0	0	3	0
240832	15	10	6	4	6	10
24084	0	0	0	0	0	0
240843	0	0	0	0	0	0
24086	4	7	3	1	2	1
240869	2	0	0	0	0	0
24087	0	0	0	0	0	0
240873	0	0	0	0	0	0
240879	0	0	0	0	0	0
24088	2	9	1	1	4	5
240880	1	0	0	1	0	1
240888	0	0	0	0	0	0
240892	0	0	0	0	0	0
240894	0	0	0	0	0	0
240899	0	0	0	0	0	0
240913	6	4	6	0	0	1
240916	0	0	0	0	0	0
240921	0	0	0	0	0	0
240960	0	0	0	0	0	0
24099	0	0	0	0	0	0
24100	0	1	1	0	0	1
24102	0	0	0	0	0	0
241035	0	0	0	0	0	0
241041	0	0	0	0	0	0
24105	2	2	3	4	0	8
241051	0	0	0	0	0	0
241062	2	1	0	0	0	0
241066	1	0	0	0	0	1
241070	0	0	0	0	0	0
241073	0	0	0	0	0	0
241075	2	1	2	0	0	0
24108	0	0	0	0	1	0
24109	5	2	2	1	1	2
24110	0	0	0	1	0	1
24111	0	0	0	0	0	0
241112	0	0	0	0	0	0
241113	0	0	0	0	0	0
241116	0	0	0	0	0	0
241118	0	0	0	0	0	0
24112	0	0	0	0	0	0
241128	0	0	0	0	0	0
24113	0	0	0	0	0	0
241134	0	0	0	0	0	0
